tweet_id,retweet_count,favorite_count,retweeted,timestamp,source,text,rating_numerator,rating_denominator,name,jpg_url,dog_breed,confidence_level,rating
891815181378084864,3466,21972,False,2017-07-31 00:18:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this archie rare norwegian pouncing corgo lives the tall grass you never know when one may strike,12,10,Archie,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,Chihuahua,0.716012,1.2
891327558926688256,7723,35166,False,2017-07-29 16:00:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this franklin would like you stop calling him cute very fierce shark and should respected such barkweek,12,10,Franklin,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,basset,0.555712,1.2
890729181411237888,15693,56636,False,2017-07-28 00:22:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",when you watch your owner call another dog good boy but then they turn back you and say you great boy,13,10,None,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,Pomeranian,0.566142,1.3
890609185150312448,3605,24436,False,2017-07-27 16:25:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this zoey she doesn want one the scary sharks just wants snuggly pettable boatpet barkweek,13,10,Zoey,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,Irish_terrier,0.4875739999999999,1.3
890240255349198849,6075,27846,False,2017-07-26 15:59:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this cassie she college pup studying international doggo communication and stick theory elegant much sophisticate,14,10,Cassie,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Pembroke,0.511319,1.4
890006608113172480,6119,26954,False,2017-07-26 00:31:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this koda south australian deckshark deceptively deadly frighteningly majestic would risk petting barkweek,13,10,Koda,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Samoyed,0.957979,1.3
889665388333682689,8309,41870,False,2017-07-25 01:55:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",here puppo that seems the fence about something haha but seriously someone help her,13,10,None,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Pembroke,0.966327,1.3
889638837579907072,3702,23573,False,2017-07-25 00:10:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this ted does his best sometimes that not enough but would assist,12,10,Ted,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,French_bulldog,0.99165,1.2
889531135344209921,1874,13305,False,2017-07-24 17:02:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this stuart sporting his favorite fanny pack secretly filled with bones only puppared puppo barkweek,13,10,Stuart,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,golden_retriever,0.953442,1.3
889278841981685760,4425,22012,False,2017-07-24 00:19:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this oliver you witnessing one his many brutal attacks seems playing with his victim ckin frightening barkweek,13,10,Oliver,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,whippet,0.626152,1.3
888917238123831296,3746,25521,False,2017-07-23 00:22:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this jim found fren taught him how sit like the good boys for both,12,10,Jim,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,golden_retriever,0.714719,1.2
888554962724278272,2867,17253,False,2017-07-22 00:23:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this ralphus powering attempting maximum borkdrive inspirational,13,10,Ralphus,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,Siberian_husky,0.700377,1.3
888078434458587136,2885,19093,False,2017-07-20 16:49:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this gerald was just told didn get the job interviewed for ckin injustice didn want the job anyway,12,10,Gerald,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,French_bulldog,0.995026,1.2
887705289381826560,4521,26526,False,2017-07-19 16:06:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this jeffrey has monopoly the pool noodles currently running boop for two midweek sale ckin strategic,13,10,Jeffrey,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,basset,0.821664,1.3
887473957103951883,14968,59970,False,2017-07-19 00:47:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this canela she attempted some fancy porch pics they were unsuccessful someone help her,13,10,Canela,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,Pembroke,0.809197,1.3
887101392804085760,4972,26887,False,2017-07-18 00:07:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this jubilant antarctic house bear only rate dogs please only send dogs thank you would suffocate floof,12,10,None,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,Samoyed,0.733942,1.2
886983233522544640,6292,30255,False,2017-07-17 16:17:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this maya she very shy rarely leaves her cup would find her environment thrive,13,10,Maya,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,Chihuahua,0.793469,1.3
886366144734445568,2613,18495,False,2017-07-15 23:25:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this roscoe another pupper fallen victim spontaneous tongue ejections get the blepipen immediate deep breaths roscoe,12,10,Roscoe,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,French_bulldog,0.999201,1.2
886258384151887873,5258,24443,False,2017-07-15 16:17:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this waffles his doggles are pupside down unsure how fix someone assist waffles,13,10,Waffles,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,pug,0.943575,1.3
885984800019947520,5590,28491,False,2017-07-14 22:10:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",viewer discretion advised this jimbo will rip finger right ckin off other dog clearly accessory pls pet with caution,12,10,Jimbo,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,Blenheim_spaniel,0.972494,1.2
885311592912609280,15378,0,False,2017-07-13 01:35:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dog rates this lilly she just parallel barked kindly requests reward now would pet well,13,10,Lilly,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador_retriever,0.908703,1.3
885167619883638784,3654,19187,False,2017-07-12 16:03:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",here have corgi undercover malamute pawbably doing important investigative work zero control over tongue happenings,13,10,None,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,malamute,0.8124819999999999,1.3
884876753390489601,4644,24294,False,2017-07-11 20:47:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this lola her first time outside must test the earth and taste the atmosphere you doing great lola,13,10,Lola,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,chow,0.822103,1.3
884562892145688576,3896,21241,False,2017-07-11 00:00:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this kevin just happy what your secret kevin,13,10,Kevin,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,pug,0.5464060000000001,1.3
884441805382717440,4780,23788,False,2017-07-10 15:58:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",present you pup hat pup hat great for all occasions extremely versatile compact itselizabethgales,14,10,None,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,Pembroke,0.993225,1.4
884162670584377345,2493,17893,False,2017-07-09 21:29:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet yogi doesn have any important dog meetings today just enjoys looking his best all times for dangerously dapper doggo,12,10,Yogi,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,German_shepherd,0.707046,1.2
883838122936631299,2849,19086,False,2017-07-09 00:00:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this noah can believe someone made this mess got the vacuum out for you though offered help clean pup super good boy,12,10,Noah,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,Doberman,0.610946,1.2
883482846933004288,8231,40048,False,2017-07-08 00:28:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this bella she hopes her smile made you smile not she also offering you her favorite monkey,5,10,Bella,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,golden_retriever,0.943082,0.5
883360690899218434,3061,19885,False,2017-07-07 16:22:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet grizzwald may the floofiest floofer ever did see lost eyes saving schoolbus from volcano erpuption heroic,13,10,Grizzwald,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,chow,0.987997,1.3
883117836046086144,5512,32399,False,2017-07-07 00:17:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",please only send dogs don rate mechanics matter how ckin good thank you would sneak pat,13,10,None,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,golden_retriever,0.949562,1.3
882762694511734784,4080,24700,False,2017-07-06 00:46:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this gus quite the cheeky pupper already perfected the disinterested wink would let steal girl,12,10,Gus,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,Labrador_retriever,0.85005,1.2
882627270321602560,5046,24521,False,2017-07-05 15:48:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this stanley has his first swim lesson today doggle straps adjusted ready phelps nervous stanleythe corgi,13,10,Stanley,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,Pembroke,0.542982,1.3
882268110199369728,9587,39056,False,2017-07-04 16:01:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this alfy you witnessing his first watermelon experience think was success happy alfy,13,10,Alfy,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,golden_retriever,0.762211,1.3
881666595344535552,8921,44402,False,2017-07-03 00:11:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this gary couldn miss this puppertunity for selfie flawless focusing skills would boop intensely,13,10,Gary,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,Saluki,0.529012,1.3
880872448815771648,3193,18652,False,2017-06-30 19:35:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ugh not again only rate dogs please don send well dressed floppy tongued street penguins dogs only please thank you,12,10,None,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,Pembroke,0.791416,1.2
880465832366813184,5196,24930,False,2017-06-29 16:39:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this bella she had her first beach experience this morning complete success would perform sandy boop,12,10,Bella,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,golden_retriever,0.913255,1.2
879862464715927552,2916,19641,False,2017-06-28 00:42:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this romeo would like entrance requesting your immediate assistance,13,10,Romeo,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,basset,0.813507,1.3
879492040517615616,2621,20644,False,2017-06-27 00:10:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this bailey thinks you should measure ear length for signs growth instead,12,10,Bailey,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,German_short-haired_pointer,0.479896,1.2
879008229531029506,2233,16719,False,2017-06-25 16:07:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this beau that beau balloon takes everywhere would protect all costs,13,10,Beau,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,vizsla,0.960513,1.3
878776093423087618,3422,17071,False,2017-06-25 00:45:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this snoopy proud pridemonthpuppo impeccable handwriting for not having thumbs would love back pridemonth,13,10,Snoopy,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,Italian_greyhound,0.734684,1.3
878057613040115712,5714,37016,False,2017-06-23 01:10:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this emmy she was adopted today massive round pupplause for emmy and her new family for all involved,14,10,Emmy,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,French_bulldog,0.839097,1.4
877736472329191424,15740,68971,False,2017-06-22 03:54:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this aja she was just told she good dog suspicions confirmed would tell again,13,10,Aja,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,Chesapeake_Bay_retriever,0.8379559999999999,1.3
877556246731214848,3154,19837,False,2017-06-21 15:58:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this penny she both pupset and fired pup not pleased your barbaric attempts cleanliness would enjoy more shampoo options,12,10,Penny,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,basset,0.995368,1.2
877316821321428993,4325,24061,False,2017-06-21 00:06:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet dante first wasn fan his new raincoat then saw his reflection ckin handsome for water resistant good boy,13,10,Dante,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,Saluki,0.5099670000000001,1.3
877201837425926144,4607,23787,False,2017-06-20 16:29:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this nelly graduated with his dogtorate today wants know you proud him would give congratulatory boop,12,10,Nelly,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,Pembroke,0.93112,1.2
876838120628539392,2795,18163,False,2017-06-19 16:24:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this ginger she having ruff monday too many pupper things going ckin exhausting would snug passionately,12,10,Ginger,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,bloodhound,0.575751,1.2
876484053909872640,1992,16515,False,2017-06-18 16:57:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this benedict wants thank you for this delightful urban walk hopes you know loves you super duper good boy,13,10,Benedict,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,golden_retriever,0.874566,1.3
876120275196170240,3891,24613,False,2017-06-17 16:52:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet venti seemingly caffeinated puppoccino she was just informed the weekend would include walks pats and scritches much excite,13,10,Venti,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,Bernese_mountain_dog,0.534327,1.3
875747767867523072,3567,22036,False,2017-06-16 16:11:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this goose womanizer cheeky but also deep tongue slip game another level will steal your girl,13,10,Goose,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,Labrador_retriever,0.799551,1.3
875021211251597312,3956,22490,False,2017-06-14 16:04:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",guys please stop sending pictures without any dogs never mind hello excuse sir stealthy,12,10,None,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,West_Highland_white_terrier,0.7143189999999999,1.2
874680097055178752,3908,24510,False,2017-06-13 17:29:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet cash hath acquired stick very good stick tbh would pat head approvingly,12,10,Cash,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,Labrador_retriever,0.836052,1.2
874057562936811520,3369,20051,False,2017-06-12 00:15:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",can believe this keeps happening this birb taking bath only rate dogs please only send dogs thank you,12,10,None,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,flat-coated_retriever,0.8321770000000001,1.2
874012996292530176,8558,30030,False,2017-06-11 21:18:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this sebastian can see all the colors the rainbow but can see that this flag makes his human happy pridemonth puppo,13,10,Sebastian,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,Cardigan,0.806674,1.3
873580283840344065,3334,21319,False,2017-06-10 16:39:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",usually don rate deck bound saskatoon black bears but this one ckin flawless sneaky tongue slip too would hug firmly,13,10,None,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,Newfoundland,0.678537,1.3
873213775632977920,1326,6297,False,2017-06-09 16:22:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this sierra she one precious pupper absolute been and out icu her whole life help sierra below,12,10,Sierra,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,vizsla,0.6197819999999999,1.2
872967104147763200,4546,23984,False,2017-06-09 00:02:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",here very large dog has date later politely asked this water person check his breath bad good doggo,12,10,None,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Labrador_retriever,0.476913,1.2
872820683541237760,3158,13026,False,2017-06-08 14:20:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",here are favorite dogsatpollingstations most voted for more consistent walking schedule and increase daily pats tenfold all,13,10,None,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,pug,0.99912,1.3
872620804844003328,3058,18268,False,2017-06-08 01:06:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this monkey she supporting owners everywhere with her fancy pridemonth bandana love love love,13,10,Monkey,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,cocker_spaniel,0.513191,1.3
872486979161796608,7691,35991,False,2017-06-07 16:14:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",only rate dogs not send other things like this fluffy floor shark clearly ready attack get together guys,12,10,None,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,Pembroke,0.931861,1.2
871879754684805121,9213,32971,False,2017-06-06 00:01:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello lassie she celebrating pridemonth being splendid mix astute and adorable proudly supupporting her owner,13,10,Lassie,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Shetland_sheepdog,0.969171,1.3
871762521631449091,2959,17820,False,2017-06-05 16:15:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this rover part pupper protocol had least attempt eat the plant confirmed not tasty needs peanut butter,12,10,Rover,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,Labrador_retriever,0.921393,1.2
871515927908634625,2928,17850,False,2017-06-04 23:56:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this napolean raggedy east nicaraguan zoom zoom runs one leg built for deception eyes good with kids great doggo,12,10,Napolean,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,komondor,0.974781,1.2
870656317836468226,2192,10855,False,2017-06-02 15:00:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this cody zoomed too aggressively and tore his acl happens the best still help cody here,13,10,Cody,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke,0.945495,1.3
870374049280663552,22672,73724,False,2017-06-01 20:18:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this zoey she really likes the planet would hate see willful ignorance and the denial fairly elemental science destroy,13,10,Zoey,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,golden_retriever,0.841001,1.3
870308999962521604,3538,19420,False,2017-06-01 16:00:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this rumble but not ready would rather fall asleep his bath bucket would attempt boop without waking,13,10,Rumble,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater_Swiss_Mountain_dog,0.6227520000000001,1.3
869772420881756160,8663,37896,False,2017-05-31 04:27:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this dewey pronounced covfefe having good walk arguably the best walk would snug softly,13,10,Dewey,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,0.980148,1.3
869702957897576449,5366,24973,False,2017-05-30 23:51:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet stanley likes road trips will shift for you one ear more effective than other don leave until you buckle pup stanley,13,10,Stanley,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,0.993449,1.3
869596645499047938,2630,14142,False,2017-05-30 16:49:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this scout just graduated officially doggo now have fun with taxes and losing sight your ambitions would throw cap for,12,10,Scout,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,Chihuahua,0.955156,1.2
869227993411051520,3192,18081,False,2017-05-29 16:24:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this gizmo his favorite thing standing pupright like hooman sneaky tongue slip status achieved would boop well,13,10,Gizmo,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,0.664181,1.3
868622495443632128,4447,23575,False,2017-05-28 00:18:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",here ckin peaceful boy unbothered the comings and goings please reveal your wise ways,13,10,None,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador_retriever,0.868107,1.3
867900495410671616,3555,21527,False,2017-05-26 00:29:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",unbelievable only rate dogs please don send non canines like the from pixar opening credits thank you,12,10,None,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador_retriever,0.522644,1.2
867774946302451713,6230,30158,False,2017-05-25 16:10:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet harold ckin cooperative good work harold,13,10,Harold,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border_collie,0.661953,1.3
867421006826221569,2109,14298,False,2017-05-24 16:44:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this shikha she just watched you drop skittle the ground and still eat could not less impressed superior puppo,12,10,Shikha,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,Eskimo_dog,0.6164569999999999,1.2
867051520902168576,6756,28610,False,2017-05-23 16:16:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this spooked only rate dogs not happy ghosts please send dogs only very simple premise thank you,13,10,None,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,Samoyed,0.4714029999999999,1.3
866686824827068416,2955,17069,False,2017-05-22 16:06:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this lili she can believe you betrayed her with bath time never looking you the eye again would puppologize profusely,12,10,Lili,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,flat-coated_retriever,0.51473,1.2
866450705531457537,30081,108505,False,2017-05-22 00:28:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this jamesy gives kiss every other pupper sees his walk such passion much tender,13,10,Jamesy,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,French_bulldog,0.905334,1.3
866334964761202691,12166,46449,False,2017-05-21 16:48:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this coco first thought she was cloud but clouds don bork with such passion would hug softly,12,10,Coco,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,Samoyed,0.984086,1.2
865718153858494464,4820,22852,False,2017-05-19 23:57:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet boomer just checking pup you hopes you had good day not hopes made better extremely good boy,13,10,Boomer,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,golden_retriever,0.673664,1.3
865359393868664832,4273,23516,False,2017-05-19 00:12:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this sammy her tongue ejects without warning sometimes serious condition needs hefty dose from blepipen,13,10,Sammy,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,Chesapeake_Bay_retriever,0.832435,1.3
865006731092295680,6640,24967,False,2017-05-18 00:50:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this nelly really hopes you like his hawaiian shirt already tore the tags off puppurchase,13,10,Nelly,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,Pembroke,0.989882,1.3
864279568663928832,2572,13033,False,2017-05-16 00:41:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this meatball doing what known the industry mid strut mlem ckin fancy boy anything for meatball,12,10,Meatball,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull_mastiff,0.668613,1.2
864197398364647424,7560,26556,False,2017-05-15 19:14:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this paisley she ate flower just prove she could savage would pet well,13,10,Paisley,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden_retriever,0.945905,1.3
863432100342583297,4545,21229,False,2017-05-13 16:33:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this belle she never been more pupset encountered the worst imaginable type zone would anything cheer pup,12,10,Belle,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,Staffordshire_bullterrier,0.690517,1.2
